Company code,Company Name,Sector,Industry,Year,EPS,BVPS,ROA,ROE,DIV,P/E Ratio,DAR,MB,DY,Market Cap,Total Assets,Year end price
0267.HK,CITIC,Industrials,Conglomerates,2021,2.41,25.958560158590533,0.0065642800503464115,9.144742291329393,0.792,2.536914556352924,0.16578241995863296,0.2355278583811297,0.1295395245264513,177857048713.0625,10697593561123.924,6.113964080810547
0270.HK,GUANGDONG INV,Utilities,Utilities - Regulated Water,2021,0.7184,7.068211861000472,0.0361219124176427,2.100494004696916,0.5947,10.773148595092024,0.2289287286907351,1.094962927387215,0.07684028459294052,50599001158.68652,130030823000.0,7.739429950714111
0272.HK,SHUI ON LAND,Real Estate,Real Estate - Development,2021,0.203,5.491569559652695,0.01641848704080916,2.315994957094636,0.036,3.8097832590488374,0.30677108941490483,0.140831504214949,0.046548553925376775,6194473712.894531,113896000000.0,0.7733860015869141
0277.HK,TERN PROPERTIES,Real Estate,Real Estate Services,2021,-0.48,10.396865031128762,-0.04207399410965963,1.106841144425702,0.033,-7.865529755751292,0.07674306054462453,0.3631339131032971,0.008740670003788347,1046680486.9689407,3190308000.0,3.77545428276062
0280.HK,KING FOOK HOLD,Consumer Cyclical,Luxury Goods,2021,0.0313,0.7264172060013212,0.03483648219096699,1.2433552969170758,0.014,9.20956031963848,0.1526912902098711,0.3968232520144356,0.04856739404748058,262116440.41585922,821409000.0,0.28825923800468445
0288.HK,WH GROUP,Consumer Defensive,Packaged Foods,2021,0.0755,0.6818288203544086,0.055020349286487046,2.0038195519768762,0.175,54.80843348218905,0.23187883159033537,6.069025838119249,0.042290586456101176,53091838031.86719,19411000000.0,4.138036727905273
0285.HK,BYD ELECTRONIC,Technology,Electronic Components,2021,1.03,10.663547117403706,0.05609875361630796,1.7137014811981286,0.29291,26.892717602183517,0.012380364510921869,2.597587728106098,0.010574559439601198,62412507894.74121,41175282000.0,27.699499130249023
0287.HK,WINFAIR INV,Real Estate,Real Estate Services,2021,-0.09,29.7637623,-0.0030132403959846903,1.0233185086953875,0.13999999999999999,-94.29258770412869,0.015371183702205157,0.2851229897562911,0.016497113860493236,339453315.7348633,1218312354.0,8.486332893371582
0289.HK,WING ON CO,Consumer Cyclical,Department Stores,2021,1.894,66.36064680610018,0.026767893663107722,1.072292890885448,1.06,7.777520696364084,0.0036629953219472744,0.22197830955378012,0.07195893301508419,4265606007.4661865,20640212000.0,14.730624198913574
0293.HK,CATHAY PAC AIR,Industrials,Airlines,2021,-0.951,11.221235663061915,-0.028109059284838808,2.7215186369361515,0.0,-6.233581358451322,0.4569769156829937,0.528296174315406,0.0,38166228817.24219,196627000000.0,5.928135871887207
0291.HK,CHINA RES BEER,Consumer Defensive,Beverages - Brewers,2021,1.41,7.531442663378545,0.08984780522202417,2.0847319204540815,0.475,42.97203172183206,0.002565960864199949,8.045014406390337,0.00783950442010311,196555791976.9287,51053000000.0,60.5905647277832
0294.HK,YANGTZEKIANG,Consumer Cyclical,Apparel Manufacturing,2021,-0.13,5.39323717762687,-0.022682876719029747,1.1016550459275918,0.0,-14.633906804598293,0.00578689738162868,0.3527395183897466,0.0,393319025.3248215,1226564000.0,1.9024078845977783
0297.HK,SINOFERT,Basic Materials,Agricultural Inputs,2021,0.1234,1.2446605545200577,0.049536274072075136,1.9473542375077417,0.0327,8.083172806657887,0.0625191596006812,0.8013940192120944,0.03278315367129337,7006642404.764648,17494493000.0,0.9974635243415833
0296.HK,EMPEROR E HOTEL,Consumer Cyclical,Resorts & Casinos,2021,-0.15,3.7305270214208215,-0.030257288161411735,1.0873799737088576,0.08,-5.3333330154418945,0.004659161640568784,0.21444689925113944,0.10000000596046484,950791930.5283813,5868867000.0,0.7999999523162842
0305.HK,WULING MOTORS,Consumer Cyclical,Auto Parts,2021,-0.0074,0.5702073055926531,-0.001607559925344459,5.302019998799931,0.003,-222.6592237884934,0.1044684946747081,2.8896126722233295,0.0018207438187717064,5434306727.826721,15021524000.0,1.647678256034851
0303.HK,VTECH HOLDINGS,Technology,Communication Equipment,2021,0.916,2.8903859382783406,0.15972606530160488,1.9772944877581726,7.073462,51.18288431625699,0.14257055893746542,16.220505854528753,0.15087309342751326,11858811830.245972,1445600000.0,46.883522033691406
0308.HK,CHINA TRAVEL HK,Consumer Cyclical,Leisure,2021,0.0314,3.130731465056461,0.006742611455387506,1.349724076472028,0.0,47.45587421830293,0.053323999420653696,0.4759636740124687,0.0,8250212012.1936035,25808398000.0,1.490114450454712
0306.HK,KWOON CHUNG BUS,Industrials,Railroads,2021,-0.098,4.575724157427462,-0.009146129761874112,2.2650238966836227,0.0,-21.04591836734694,0.3796990677349212,0.4507483250825083,0.0,983352546.0,5126868000.0,2.0625
0311.HK,LUEN THAI,Consumer Cyclical,Apparel Manufacturing,2021,0.011,0.1928827657733469,0.01998778772058876,2.774531998474258,0.0,32.34241767363115,0.32348792698342416,1.8444706191531783,0.0,367901798.6375313,560092000.0,0.3557665944099426
